Date,Key,NewCases,NewDeaths,NewMild,NewSevere,NewCritical,CurrentlyMild,CurrentlySevere,CurrentlyCritical
2020-04-29,ID_KI,4,,3,1,0,40,11,4
2020-04-30,ID_KI,15,,12,2,1,48,12,5
2020-05-01,ID_KI,2,,2,0,0,41,12,5
2020-05-02,ID_KI,18,,14,3,1,46,14,6
2020-05-03,ID_KI,8,,6,1,0,46,14,5
2020-05-04,ID_KI,5,,4,1,0,48,15,5
2020-05-05,ID_KI,1,,1,0,0,42,14,5
2020-05-06,ID_KI,14,,11,2,1,50,15,6
2020-05-07,ID_KI,0,,0,0,0,38,13,6
2020-05-08,ID_KI,27,,22,4,1,58,16,7
2020-05-09,ID_KI,5,,4,1,0,48,16,6
2020-05-10,ID_KI,4,,3,1,0,45,15,6
2020-05-11,ID_KI,7,,6,1,0,46,16,6
2020-05-12,ID_KI,3,,2,0,0,48,14,6
2020-05-13,ID_KI,2,,2,0,0,38,14,6
2020-05-14,ID_KI,8,,6,1,0,45,13,6
2020-04-04,ID_KR,0,,0,0,0,2,0,0
2020-04-05,ID_KR,1,,1,0,0,3,1,0
2020-04-06,ID_KR,0,,0,0,0,2,1,0
2020-04-07,ID_KR,0,,0,0,0,2,1,0
2020-04-08,ID_KR,0,,0,0,0,2,1,0
2020-04-09,ID_KR,12,,10,2,1,11,2,1
2020-04-10,ID_KR,0,,0,0,0,10,2,1
2020-04-11,ID_KR,0,,0,0,0,10,2,1
2020-04-12,ID_KR,0,,0,0,0,10,2,1
2020-04-13,ID_KR,0,,0,0,0,10,2,1
2020-04-14,ID_KR,5,,4,1,0,14,3,1
2020-04-15,ID_KR,6,,5,1,0,18,4,1
2020-04-16,ID_KR,7,,6,1,0,14,5,2
2020-04-17,ID_KR,19,,15,3,1,30,7,3
2020-04-18,ID_KR,21,,17,3,1,46,10,4
2020-04-19,ID_KR,0,,0,0,0,46,10,4
2020-04-20,ID_KR,0,,0,0,0,46,10,4
2020-04-21,ID_KR,2,,2,0,0,44,9,4
2020-04-22,ID_KR,0,,0,0,0,39,9,4
2020-04-23,ID_KR,2,,2,0,0,35,9,4
2020-04-24,ID_KR,0,,0,0,0,20,9,3
2020-04-25,ID_KR,0,,0,0,0,3,9,3
2020-04-26,ID_KR,2,,2,0,0,5,9,3
2020-04-27,ID_KR,1,,1,0,0,6,8,3
2020-04-28,ID_KR,3,,2,0,0,6,8,3
2020-04-29,ID_KR,0,,0,0,0,6,5,3
2020-04-30,ID_KR,0,,0,0,0,5,2,3
2020-05-01,ID_KR,0,,0,0,0,5,2,3
2020-05-02,ID_KR,0,,0,0,0,5,2,2
2020-05-03,ID_KR,3,,2,0,0,6,2,1
2020-05-04,ID_KR,0,,0,0,0,5,2,1
2020-05-05,ID_KR,5,,4,1,0,6,2,1
2020-05-06,ID_KR,1,,1,0,0,7,2,1
2020-05-07,ID_KR,0,,0,0,0,7,2,1
2020-05-08,ID_KR,2,,2,0,0,9,2,1
2020-05-09,ID_KR,1,,1,0,0,10,2,1
2020-05-10,ID_KR,0,,0,0,0,7,2,1
2020-05-11,ID_KR,3,,2,0,0,10,2,1
2020-05-12,ID_KR,2,,2,0,0,7,3,1
2020-05-13,ID_KR,5,,4,1,0,10,3,1
2020-05-14,ID_KR,0,,0,0,0,10,3,1
2020-04-04,ID_KS,0,,0,0,0,6,1,0
2020-04-05,ID_KS,8,,6,1,0,12,2,1
2020-04-06,ID_KS,2,,2,0,0,10,3,1
2020-04-07,ID_KS,0,,0,0,0,8,3,1
2020-04-08,ID_KS,4,,3,1,0,11,3,1
2020-04-09,ID_KS,0,,0,0,0,11,3,1
2020-04-10,ID_KS,7,,6,1,0,17,4,1
2020-04-11,ID_KS,0,,0,0,0,17,3,1
2020-04-12,ID_KS,5,,4,1,0,14,4,2
2020-04-13,ID_KS,0,,0,0,0,13,4,2
2020-04-14,ID_KS,3,,2,0,0,15,4,2
2020-04-15,ID_KS,12,,10,2,1,22,6,2
2020-04-16,ID_KS,10,,8,2,0,30,8,3
2020-04-17,ID_KS,15,,12,2,1,36,9,3
2020-04-18,ID_KS,18,,14,3,1,50,11,4
2020-04-19,ID_KS,4,,3,1,0,50,12,4
2020-04-20,ID_KS,0,,0,0,0,50,11,4
2020-04-21,ID_KS,2,,2,0,0,49,11,4
2020-04-22,ID_KS,9,,7,1,0,46,12,4
2020-04-23,ID_KS,7,,6,1,0,44,13,5
2020-04-24,ID_KS,18,,14,3,1,46,15,5
2020-04-25,ID_KS,14,,11,2,1,43,17,6
2020-04-26,ID_KS,0,,0,0,0,40,16,6
2020-04-27,ID_KS,4,,3,1,0,43,15,6
2020-04-28,ID_KS,0,,0,0,0,42,14,6
2020-04-29,ID_KS,7,,6,1,0,40,12,6
2020-04-30,ID_KS,13,,10,2,1,45,12,6
2020-05-01,ID_KS,9,,7,1,0,38,12,6
2020-05-02,ID_KS,0,,0,0,0,26,12,5
2020-05-03,ID_KS,16,,13,2,1,39,15,5
2020-05-04,ID_KS,3,,2,0,0,38,14,5
2020-05-05,ID_KS,14,,11,2,1,50,15,6
2020-05-06,ID_KS,13,,10,2,1,54,14,6
2020-05-07,ID_KS,13,,10,2,1,54,14,7
2020-05-08,ID_KS,8,,6,1,0,54,15,7
2020-05-09,ID_KS,7,,6,1,0,59,15,6
2020-05-10,ID_KS,10,,8,2,0,54,17,6
2020-05-11,ID_KS,0,,0,0,0,52,16,6
2020-05-12,ID_KS,14,,11,2,1,52,16,6
2020-05-13,ID_KS,14,,11,2,1,53,17,7
2020-05-14,ID_KS,3,,2,0,0,45,17,7
2020-04-04,ID_KT,0,,0,0,0,3,1,0
2020-04-05,ID_KT,0,,0,0,0,3,1,0
2020-04-06,ID_KT,9,,7,1,0,10,2,1
2020-04-07,ID_KT,0,,0,0,0,9,2,1
2020-04-08,ID_KT,0,,0,0,0,9,2,1
2020-04-09,ID_KT,0,,0,0,0,9,2,1
2020-04-10,ID_KT,4,,3,1,0,10,3,1
2020-04-11,ID_KT,0,,0,0,0,10,3,1
2020-04-12,ID_KT,0,,0,0,0,10,2,1
2020-04-13,ID_KT,1,,1,0,0,4,2,1
2020-04-14,ID_KT,0,,0,0,0,4,2,1
2020-04-15,ID_KT,8,,6,1,0,10,3,1
2020-04-16,ID_KT,1,,1,0,0,11,3,1
2020-04-17,ID_KT,1,,1,0,0,9,4,1
2020-04-18,ID_KT,6,,5,1,0,14,3,1
2020-04-19,ID_KT,5,,4,1,0,18,4,2
2020-04-20,ID_KT,14,,11,2,1,28,6,2
2020-04-21,ID_KT,7,,6,1,0,34,7,2
2020-04-22,ID_KT,15,,12,2,1,39,9,3
2020-04-23,ID_KT,1,,1,0,0,39,9,3
2020-04-24,ID_KT,11,,9,2,1,47,11,4
2020-04-25,ID_KT,6,,5,1,0,47,11,4
2020-04-26,ID_KT,4,,3,1,0,46,12,4
2020-04-27,ID_KT,8,,6,1,0,42,12,4
2020-04-28,ID_KT,9,,7,1,0,43,13,5
2020-04-29,ID_KT,6,,5,1,0,36,14,5
2020-04-30,ID_KT,18,,14,3,1,50,16,6
2020-05-01,ID_KT,11,,9,2,1,50,16,6
2020-05-02,ID_KT,1,,1,0,0,46,15,6
2020-05-03,ID_KT,0,,0,0,0,42,13,6
2020-05-04,ID_KT,23,,18,3,1,54,15,7
2020-05-05,ID_KT,1,,1,0,0,48,15,6
2020-05-06,ID_KT,5,,4,1,0,47,14,6
2020-05-07,ID_KT,2,,2,0,0,34,13,5
2020-05-08,ID_KT,0,,0,0,0,26,13,5
2020-05-09,ID_KT,1,,1,0,0,26,12,5
2020-05-10,ID_KT,4,,3,1,0,29,11,5
2020-05-11,ID_KT,7,,6,1,0,16,11,5
2020-05-12,ID_KT,4,,3,1,0,18,9,5
2020-05-13,ID_KT,16,,13,2,1,27,10,5
2020-05-14,ID_KT,3,,2,0,0,28,10,5
2020-04-04,ID_KU,0,,0,0,0,5,1,0
2020-04-05,ID_KU,0,,0,0,0,5,1,0
2020-04-06,ID_KU,7,,6,1,0,10,2,1
2020-04-07,ID_KU,0,,0,0,0,10,2,1
2020-04-08,ID_KU,1,,1,0,0,11,2,1
2020-04-09,ID_KU,0,,0,0,0,11,2,1
2020-04-10,ID_KU,0,,0,0,0,6,2,1
2020-04-11,ID_KU,0,,0,0,0,6,2,1
2020-04-12,ID_KU,0,,0,0,0,6,2,1
2020-04-13,ID_KU,0,,0,0,0,1,2,1
2020-04-14,ID_KU,0,,0,0,0,1,2,1
2020-04-15,ID_KU,4,,3,1,0,3,2,1
2020-04-16,ID_KU,8,,6,1,0,10,3,1
2020-04-17,ID_KU,19,,15,3,1,25,6,2
2020-04-18,ID_KU,3,,2,0,0,27,5,2
2020-04-19,ID_KU,19,,15,3,1,42,8,3
2020-04-20,ID_KU,5,,4,1,0,46,9,3
2020-04-21,ID_KU,3,,2,0,0,49,9,3
2020-04-22,ID_KU,0,,0,0,0,46,9,3
2020-04-23,ID_KU,0,,0,0,0,39,9,3
2020-04-24,ID_KU,0,,0,0,0,24,9,3
2020-04-25,ID_KU,6,,5,1,0,26,10,3
2020-04-26,ID_KU,6,,5,1,0,16,11,4
2020-04-27,ID_KU,1,,1,0,0,13,10,4
2020-04-28,ID_KU,2,,2,0,0,12,10,4
2020-04-29,ID_KU,0,,0,0,0,12,7,4
2020-04-30,ID_KU,8,,6,1,0,18,8,4
2020-05-01,ID_KU,15,,12,2,1,30,7,4
2020-05-02,ID_KU,7,,6,1,0,31,7,4
2020-05-03,ID_KU,0,,0,0,0,26,7,4
2020-05-04,ID_KU,8,,6,1,0,32,8,3
2020-05-05,ID_KU,1,,1,0,0,31,8,3
2020-05-06,ID_KU,0,,0,0,0,31,8,3
2020-05-07,ID_KU,0,,0,0,0,25,7,3
2020-05-08,ID_KU,0,,0,0,0,13,6,3
2020-05-09,ID_KU,0,,0,0,0,7,6,3
2020-05-10,ID_KU,0,,0,0,0,7,6,2
2020-05-11,ID_KU,1,,1,0,0,2,6,2
2020-05-12,ID_KU,0,,0,0,0,1,5,2
2020-05-13,ID_KU,6,,5,1,0,6,3,2
2020-05-14,ID_KU,0,,0,0,0,6,2,2
2020-04-04,ID_LA,0,,0,0,0,6,1,0
2020-04-05,ID_LA,0,,0,0,0,6,1,0
2020-04-06,ID_LA,1,,1,0,0,3,2,1
2020-04-07,ID_LA,0,,0,0,0,3,1,1
2020-04-08,ID_LA,3,,2,0,0,6,2,1
2020-04-09,ID_LA,0,,0,0,0,6,2,1
2020-04-10,ID_LA,5,,4,1,0,7,2,1
2020-04-11,ID_LA,0,,0,0,0,7,2,1
2020-04-12,ID_LA,0,,0,0,0,7,2,1
2020-04-13,ID_LA,1,,1,0,0,7,2,1
2020-04-14,ID_LA,-1,,-1,0,0,6,2,1
2020-04-15,ID_LA,0,,0,0,0,4,1,1
2020-04-16,ID_LA,6,,5,1,0,9,2,1
2020-04-17,ID_LA,0,,0,0,0,5,2,1
2020-04-18,ID_LA,0,,0,0,0,5,2,1
2020-04-19,ID_LA,0,,0,0,0,5,2,1
2020-04-20,ID_LA,0,,0,0,0,4,2,1
2020-04-21,ID_LA,1,,1,0,0,6,2,1
2020-04-22,ID_LA,0,,0,0,0,6,1,1
2020-04-23,ID_LA,11,,9,2,1,10,3,1
2020-04-24,ID_LA,0,,0,0,0,10,3,1
2020-04-25,ID_LA,0,,0,0,0,10,3,1
2020-04-26,ID_LA,4,,3,1,0,13,3,1
2020-04-27,ID_LA,0,,0,0,0,13,3,1
2020-04-28,ID_LA,2,,2,0,0,14,3,1
2020-04-29,ID_LA,2,,2,0,0,15,3,1
2020-04-30,ID_LA,0,,0,0,0,6,3,1
2020-05-01,ID_LA,4,,3,1,0,10,4,1
2020-05-02,ID_LA,0,,0,0,0,10,4,1
2020-05-03,ID_LA,0,,0,0,0,6,3,1
2020-05-04,ID_LA,4,,3,1,0,10,4,1
2020-05-05,ID_LA,1,,1,0,0,9,3,1
2020-05-06,ID_LA,8,,6,1,0,14,4,2
2020-05-07,ID_LA,0,,0,0,0,14,4,2
2020-05-08,ID_LA,3,,2,0,0,13,4,1
2020-05-09,ID_LA,0,,0,0,0,13,4,1
2020-05-10,ID_LA,0,,0,0,0,13,3,1
2020-05-11,ID_LA,0,,0,0,0,10,3,1
2020-05-12,ID_LA,0,,0,0,0,9,3,1
2020-05-13,ID_LA,0,,0,0,0,2,2,1
2020-05-14,ID_LA,0,,0,0,0,2,2,1
2020-04-04,ID_MA,0,,0,0,0,0,0,0
2020-04-05,ID_MA,0,,0,0,0,0,0,0
2020-04-06,ID_MA,0,,0,0,0,0,0,0
2020-04-07,ID_MA,0,,0,0,0,0,0,0
2020-04-08,ID_MA,2,,2,0,0,2,0,0
2020-04-09,ID_MA,0,,0,0,0,2,0,0
2020-04-10,ID_MA,0,,0,0,0,2,0,0
2020-04-11,ID_MA,0,,0,0,0,2,0,0
2020-04-12,ID_MA,8,,6,1,0,8,2,0
2020-04-13,ID_MA,0,,0,0,0,8,2,0
2020-04-14,ID_MA,0,,0,0,0,8,2,0
2020-04-15,ID_MA,3,,2,0,0,9,2,1
2020-04-16,ID_MA,0,,0,0,0,9,2,1
2020-04-17,ID_MA,0,,0,0,0,9,2,1
2020-04-18,ID_MA,3,,2,0,0,11,2,1
2020-04-19,ID_MA,0,,0,0,0,5,2,1
2020-04-20,ID_MA,0,,0,0,0,5,2,1
2020-04-21,ID_MA,0,,0,0,0,5,2,1
2020-04-22,ID_MA,0,,0,0,0,2,2,1
2020-04-23,ID_MA,0,,0,0,0,2,2,1
2020-04-24,ID_MA,0,,0,0,0,2,1,1
2020-04-25,ID_MA,5,,4,1,0,4,2,1
2020-04-26,ID_MA,0,,0,0,0,4,2,1
2020-04-27,ID_MA,0,,0,0,0,4,1,1
2020-04-28,ID_MA,0,,0,0,0,4,1,1
2020-04-29,ID_MA,1,,1,0,0,5,1,1
2020-04-30,ID_MA,0,,0,0,0,5,1,0
2020-05-01,ID_MA,0,,0,0,0,5,1,0
2020-05-02,ID_MA,0,,0,0,0,1,1,0
2020-05-03,ID_MA,0,,0,0,0,1,1,0
2020-05-04,ID_MA,0,,0,0,0,1,1,0
2020-05-05,ID_MA,0,,0,0,0,1,1,0
2020-05-06,ID_MA,0,,0,0,0,0,1,0
2020-05-07,ID_MA,0,,0,0,0,0,0,0
2020-05-08,ID_MA,9,,7,1,0,7,2,1
2020-05-09,ID_MA,0,,0,0,0,7,2,1
2020-05-10,ID_MA,0,,0,0,0,7,2,0
2020-05-11,ID_MA,0,,0,0,0,7,1,0
2020-05-12,ID_MA,18,,14,3,1,22,4,1
2020-05-13,ID_MA,0,,0,0,0,22,4,1
2020-05-14,ID_MA,12,,10,2,1,31,6,2
2020-04-04,ID_MU,0,,0,0,0,0,0,0
2020-04-05,ID_MU,0,,0,0,0,0,0,0
2020-04-06,ID_MU,0,,0,0,0,0,0,0
2020-04-07,ID_MU,0,,0,0,0,0,0,0
2020-04-08,ID_MU,1,,1,0,0,1,0,0
2020-04-09,ID_MU,0,,0,0,0,1,0,0
2020-04-10,ID_MU,0,,0,0,0,1,0,0
2020-04-11,ID_MU,0,,0,0,0,1,0,0
2020-04-12,ID_MU,0,,0,0,0,1,0,0
2020-04-13,ID_MU,0,,0,0,0,1,0,0
2020-04-14,ID_MU,0,,0,0,0,1,0,0
2020-04-15,ID_MU,2,,2,0,0,2,0,0
2020-04-16,ID_MU,0,,0,0,0,2,0,0
2020-04-17,ID_MU,0,,0,0,0,2,0,0
2020-04-18,ID_MU,0,,0,0,0,2,0,0
2020-04-19,ID_MU,0,,0,0,0,2,0,0
2020-04-20,ID_MU,0,,0,0,0,2,0,0
2020-04-21,ID_MU,0,,0,0,0,2,0,0
2020-04-22,ID_MU,8,,6,1,0,6,2,1
2020-04-23,ID_MU,2,,2,0,0,8,2,1
2020-04-24,ID_MU,0,,0,0,0,8,2,1
2020-04-25,ID_MU,0,,0,0,0,8,2,1
2020-04-26,ID_MU,12,,10,2,1,18,4,1
2020-04-27,ID_MU,0,,0,0,0,18,3,1
2020-04-28,ID_MU,0,,0,0,0,18,3,1
2020-04-29,ID_MU,0,,0,0,0,11,3,1
2020-04-30,ID_MU,14,,11,2,1,21,5,2
2020-05-01,ID_MU,1,,1,0,0,22,6,2
2020-05-02,ID_MU,0,,0,0,0,22,6,2
2020-05-03,ID_MU,9,,7,1,0,19,7,2
2020-05-04,ID_MU,0,,0,0,0,19,6,2
2020-05-05,ID_MU,0,,0,0,0,19,5,2
2020-05-06,ID_MU,0,,0,0,0,19,5,2
2020-05-07,ID_MU,0,,0,0,0,8,5,2
2020-05-08,ID_MU,0,,0,0,0,7,4,2
2020-05-09,ID_MU,4,,3,1,0,10,4,2
2020-05-10,ID_MU,0,,0,0,0,3,4,2
2020-05-11,ID_MU,0,,0,0,0,3,4,1
2020-05-12,ID_MU,0,,0,0,0,3,2,1
2020-05-13,ID_MU,24,,19,4,1,22,6,3
2020-05-14,ID_MU,3,,2,0,0,25,6,3
2020-04-04,ID_NB,0,,0,0,0,4,1,0
2020-04-05,ID_NB,0,,0,0,0,4,1,0
2020-04-06,ID_NB,3,,2,0,0,6,1,0
2020-04-07,ID_NB,0,,0,0,0,5,1,0
2020-04-08,ID_NB,0,,0,0,0,3,1,0
2020-04-09,ID_NB,6,,5,1,0,8,2,1
2020-04-10,ID_NB,9,,7,1,0,14,3,1
2020-04-11,ID_NB,2,,2,0,0,16,4,1
2020-04-12,ID_NB,10,,8,2,0,24,5,2
2020-04-13,ID_NB,0,,0,0,0,22,5,2
2020-04-14,ID_NB,0,,0,0,0,22,5,2
2020-04-15,ID_NB,0,,0,0,0,22,4,2
2020-04-16,ID_NB,8,,6,1,0,23,6,2
2020-04-17,ID_NB,6,,5,1,0,21,7,2
2020-04-18,ID_NB,4,,3,1,0,22,7,2
2020-04-19,ID_NB,6,,5,1,0,19,8,3
2020-04-20,ID_NB,11,,9,2,1,28,9,3
2020-04-21,ID_NB,21,,17,3,1,45,12,4
2020-04-22,ID_NB,15,,12,2,1,57,12,5
2020-04-23,ID_NB,7,,6,1,0,56,13,5
2020-04-24,ID_NB,38,,30,6,2,82,17,7
2020-04-25,ID_NB,27,,22,4,1,100,21,8
2020-04-26,ID_NB,15,,12,2,1,107,24,8
2020-04-27,ID_NB,11,,9,2,1,107,25,8
2020-04-28,ID_NB,15,,12,2,1,102,26,9
2020-04-29,ID_NB,9,,7,1,0,98,27,10
2020-04-30,ID_NB,0,,0,0,0,92,26,10
2020-05-01,ID_NB,3,,2,0,0,64,26,9
2020-05-02,ID_NB,17,,14,3,1,56,27,10
2020-05-03,ID_NB,19,,15,3,1,59,26,11
2020-05-04,ID_NB,0,,0,0,0,50,24,10
2020-05-05,ID_NB,16,,13,2,1,51,26,11
2020-05-06,ID_NB,4,,3,1,0,47,20,10
2020-05-07,ID_NB,11,,9,2,1,56,18,10
2020-05-08,ID_NB,12,,10,2,1,63,18,10
2020-05-09,ID_NB,18,,14,3,1,64,19,9
2020-05-10,ID_NB,0,,0,0,0,49,16,7
2020-05-11,ID_NB,1,,1,0,0,50,15,7
2020-05-12,ID_NB,8,,6,1,0,43,16,7
2020-05-13,ID_NB,5,,4,1,0,44,17,6
2020-05-14,ID_NB,6,,5,1,0,40,15,6
2020-04-04,ID_NT,0,,0,0,0,0,0,0
2020-04-05,ID_NT,0,,0,0,0,0,0,0
2020-04-06,ID_NT,0,,0,0,0,0,0,0
2020-04-07,ID_NT,0,,0,0,0,0,0,0
2020-04-08,ID_NT,0,,0,0,0,0,0,0
2020-04-09,ID_NT,1,,1,0,0,1,0,0
2020-04-10,ID_NT,0,,0,0,0,1,0,0
2020-04-11,ID_NT,0,,0,0,0,1,0,0
2020-04-12,ID_NT,0,,0,0,0,1,0,0
2020-04-13,ID_NT,0,,0,0,0,1,0,0
2020-04-14,ID_NT,0,,0,0,0,1,0,0
2020-04-15,ID_NT,0,,0,0,0,1,0,0
2020-04-16,ID_NT,0,,0,0,0,0,0,0
2020-04-17,ID_NT,0,,0,0,0,0,0,0
2020-04-18,ID_NT,0,,0,0,0,0,0,0
2020-04-19,ID_NT,0,,0,0,0,0,0,0
2020-04-20,ID_NT,0,,0,0,0,0,0,0
2020-04-21,ID_NT,0,,0,0,0,0,0,0
2020-04-22,ID_NT,0,,0,0,0,0,0,0
2020-04-23,ID_NT,0,,0,0,0,0,0,0
2020-04-24,ID_NT,0,,0,0,0,0,0,0
2020-04-25,ID_NT,0,,0,0,0,0,0,0
2020-04-26,ID_NT,0,,0,0,0,0,0,0
2020-04-27,ID_NT,0,,0,0,0,0,0,0
2020-04-28,ID_NT,0,,0,0,0,0,0,0
2020-04-29,ID_NT,0,,0,0,0,0,0,0
2020-04-30,ID_NT,2,,2,0,0,2,0,0
2020-05-01,ID_NT,0,,0,0,0,2,0,0
2020-05-02,ID_NT,0,,0,0,0,2,0,0
2020-05-03,ID_NT,7,,6,1,0,7,1,0
2020-05-04,ID_NT,0,,0,0,0,7,1,0
2020-05-05,ID_NT,2,,2,0,0,9,2,1
2020-05-06,ID_NT,0,,0,0,0,9,2,1
2020-05-07,ID_NT,0,,0,0,0,7,2,1
2020-05-08,ID_NT,0,,0,0,0,7,2,1
2020-05-09,ID_NT,0,,0,0,0,7,2,1
2020-05-10,ID_NT,0,,0,0,0,2,2,1
2020-05-11,ID_NT,0,,0,0,0,2,2,1
2020-05-12,ID_NT,4,,3,1,0,3,2,1
2020-05-13,ID_NT,3,,2,0,0,6,2,1
2020-05-14,ID_NT,0,,0,0,0,6,2,1
2020-04-04,ID_PA,2,,2,0,0,9,2,1
2020-04-05,ID_PA,8,,6,1,0,14,3,1
2020-04-06,ID_PA,0,,0,0,0,14,3,1
2020-04-07,ID_PA,0,,0,0,0,13,3,1
2020-04-08,ID_PA,12,,10,2,1,22,5,2
2020-04-09,ID_PA,0,,0,0,0,22,5,2
2020-04-10,ID_PA,0,,0,0,0,18,4,2
2020-04-11,ID_PA,24,,19,4,1,35,8,3
2020-04-12,ID_PA,1,,1,0,0,30,8,3
2020-04-13,ID_PA,5,,4,1,0,34,9,3
2020-04-14,ID_PA,0,,0,0,0,34,9,3
2020-04-15,ID_PA,7,,6,1,0,30,9,3
2020-04-16,ID_PA,5,,4,1,0,34,9,4
2020-04-17,ID_PA,9,,7,1,0,41,9,4
2020-04-18,ID_PA,6,,5,1,0,26,10,4
2020-04-19,ID_PA,12,,10,2,1,35,12,4
2020-04-20,ID_PA,0,,0,0,0,31,10,4
2020-04-21,ID_PA,11,,9,2,1,40,12,5
2020-04-22,ID_PA,5,,4,1,0,38,13,5
2020-04-23,ID_PA,7,,6,1,0,40,10,5
2020-04-24,ID_PA,6,,5,1,0,38,11,5
2020-04-25,ID_PA,0,,0,0,0,33,10,5
2020-04-26,ID_PA,5,,4,1,0,27,11,4
2020-04-27,ID_PA,10,,8,2,0,35,11,4
2020-04-28,ID_PA,26,,21,4,1,47,15,5
2020-04-29,ID_PA,12,,10,2,1,53,15,6
2020-04-30,ID_PA,16,,13,2,1,60,16,6
2020-05-01,ID_PA,5,,4,1,0,59,15,6
2020-05-02,ID_PA,30,,24,4,2,83,20,8
2020-05-03,ID_PA,0,,0,0,0,79,18,7
2020-05-04,ID_PA,0,,0,0,0,71,18,7
2020-05-05,ID_PA,7,,6,1,0,56,18,7
2020-05-06,ID_PA,1,,1,0,0,47,17,6
2020-05-07,ID_PA,4,,3,1,0,38,17,6
2020-05-08,ID_PA,13,,10,2,1,44,19,7
2020-05-09,ID_PA,12,,10,2,1,30,19,7
2020-05-10,ID_PA,31,,25,5,2,54,20,9
2020-05-11,ID_PA,0,,0,0,0,54,18,8
2020-05-12,ID_PA,14,,11,2,1,60,18,9
2020-05-13,ID_PA,6,,5,1,0,64,18,8
2020-05-14,ID_PA,4,,3,1,0,64,14,7
2020-04-04,ID_PB,0,,0,0,0,0,0,0
2020-04-05,ID_PB,0,,0,0,0,0,0,0
2020-04-06,ID_PB,0,,0,0,0,0,0,0
2020-04-07,ID_PB,0,,0,0,0,0,0,0
2020-04-08,ID_PB,0,,0,0,0,0,0,0
2020-04-09,ID_PB,0,,0,0,0,0,0,0
2020-04-10,ID_PB,0,,0,0,0,0,0,0
2020-04-11,ID_PB,0,,0,0,0,0,0,0
2020-04-12,ID_PB,0,,0,0,0,0,0,0
2020-04-13,ID_PB,0,,0,0,0,0,0,0
2020-04-14,ID_PB,0,,0,0,0,0,0,0
2020-04-15,ID_PB,0,,0,0,0,0,0,0
2020-04-16,ID_PB,3,,2,0,0,2,0,0
2020-04-17,ID_PB,0,,0,0,0,2,0,0
2020-04-18,ID_PB,0,,0,0,0,2,0,0
2020-04-19,ID_PB,2,,2,0,0,4,1,0
2020-04-20,ID_PB,0,,0,0,0,4,1,0
2020-04-21,ID_PB,0,,0,0,0,4,1,0
2020-04-22,ID_PB,1,,1,0,0,5,1,0
2020-04-23,ID_PB,5,,4,1,0,6,2,1
2020-04-24,ID_PB,2,,2,0,0,8,2,1
2020-04-25,ID_PB,1,,1,0,0,9,2,1
2020-04-26,ID_PB,0,,0,0,0,7,2,1
2020-04-27,ID_PB,0,,0,0,0,7,2,1
2020-04-28,ID_PB,21,,17,3,1,24,5,2
2020-04-29,ID_PB,0,,0,0,0,23,5,2
2020-04-30,ID_PB,0,,0,0,0,19,5,2
2020-05-01,ID_PB,5,,4,1,0,22,5,2
2020-05-02,ID_PB,1,,1,0,0,22,5,2
2020-05-03,ID_PB,0,,0,0,0,22,5,2
2020-05-04,ID_PB,0,,0,0,0,22,5,2
2020-05-05,ID_PB,6,,5,1,0,10,5,2
2020-05-06,ID_PB,4,,3,1,0,13,6,2
2020-05-07,ID_PB,0,,0,0,0,13,6,2
2020-05-08,ID_PB,0,,0,0,0,9,6,2
2020-05-09,ID_PB,0,,0,0,0,8,6,2
2020-05-10,ID_PB,17,,14,3,1,22,5,3
2020-05-11,ID_PB,0,,0,0,0,22,5,3
2020-05-12,ID_PB,0,,0,0,0,17,5,3
2020-05-13,ID_PB,0,,0,0,0,14,4,2
2020-05-14,ID_PB,18,,14,3,1,28,7,3
2020-04-04,ID_RI,0,,0,0,0,7,1,0
2020-04-05,ID_RI,1,,1,0,0,7,1,1
2020-04-06,ID_RI,1,,1,0,0,7,2,1
2020-04-07,ID_RI,0,,0,0,0,7,2,1
2020-04-08,ID_RI,0,,0,0,0,7,2,1
2020-04-09,ID_RI,1,,1,0,0,5,2,1
2020-04-10,ID_RI,0,,0,0,0,2,2,1
2020-04-11,ID_RI,3,,2,0,0,5,2,1
2020-04-12,ID_RI,0,,0,0,0,4,2,1
2020-04-13,ID_RI,4,,3,1,0,6,3,1
2020-04-14,ID_RI,0,,0,0,0,6,2,1
2020-04-15,ID_RI,0,,0,0,0,6,1,1
2020-04-16,ID_RI,5,,4,1,0,10,2,1
2020-04-17,ID_RI,1,,1,0,0,10,2,1
2020-04-18,ID_RI,4,,3,1,0,11,3,1
2020-04-19,ID_RI,0,,0,0,0,11,3,1
2020-04-20,ID_RI,4,,3,1,0,11,3,1
2020-04-21,ID_RI,1,,1,0,0,12,3,1
2020-04-22,ID_RI,0,,0,0,0,12,3,1
2020-04-23,ID_RI,1,,1,0,0,9,3,1
2020-04-24,ID_RI,0,,0,0,0,8,3,1
2020-04-25,ID_RI,2,,2,0,0,6,3,1
2020-04-26,ID_RI,1,,1,0,0,7,3,1
2020-04-27,ID_RI,0,,0,0,0,4,3,1
2020-04-28,ID_RI,1,,1,0,0,4,2,1
2020-04-29,ID_RI,1,,1,0,0,5,2,1
2020-04-30,ID_RI,0,,0,0,0,4,2,1
2020-05-01,ID_RI,1,,1,0,0,5,2,1
2020-05-02,ID_RI,3,,2,0,0,6,2,1
2020-05-03,ID_RI,8,,6,1,0,11,3,1
