date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-07,US_WV,-16,4,24,-11,-36,12
2020-05-07,US_WY,-20,1,14,0,-31,12
2020-05-07,UY,-40,-20,-55,-39,-24,14
2020-05-07,VE,-52,-31,-43,-53,-44,19
2020-05-07,VN,-27,1,-31,-11,8,3
2020-05-07,YE,-11,-2,-14,-10,-8,9
2020-05-07,ZA,-48,-19,-30,-59,-52,26
2020-05-07,ZM,-11,-1,1,-11,-13,13
2020-05-07,ZW,-35,-25,-34,-57,-37,31
2020-05-08,AE,-63,-35,-81,-72,-38,21
2020-05-08,AF,-39,-13,-18,-42,-3,10
2020-05-08,AG,-39,-23,-26,-56,-48,28
2020-05-08,AO,-39,-20,-27,-52,-28,24
2020-05-08,AR,-72,-18,-89,-53,-38,23
2020-05-08,AR_B,-72,-18,-91,-49,-43,24
2020-05-08,AR_L,-68,-12,-85,-41,-21,19
2020-05-08,AR_R,-80,-38,-89,-89,-39,27
2020-05-08,AR_T,-68,-12,-79,-65,-26,17
2020-05-08,AR_W,-66,-20,-82,-68,-18,16
2020-05-08,AR_Y,-63,-14,-82,-66,-14,15
2020-05-08,AT,-40,-2,20,-41,-39,12
2020-05-08,AU,-29,5,-23,-51,-28,16
2020-05-08,AU_ACT,-34,0,22,-48,-37,20
2020-05-08,AU_NSW,-32,4,-17,-50,-33,16
2020-05-08,AU_NT,-14,21,7,-26,7,7
2020-05-08,AU_QLD,-24,4,-18,-51,-22,13
2020-05-08,AU_SA,-23,8,-33,-40,-15,12
2020-05-08,AU_TAS,-38,-9,-59,-54,-22,16
2020-05-08,AU_VIC,-33,-1,-33,-62,-38,20
2020-05-08,AU_WA,-21,10,-29,-48,-15,12
2020-05-08,AW,-46,-8,-31,-53,-43,23
2020-05-08,BA,-43,-7,19,-34,-29,9
2020-05-08,BB,-58,-35,-43,-67,-53,28
2020-05-08,BD,-67,-43,-38,-62,-21,16
2020-05-08,BE,-60,-12,11,-56,-51,24
2020-05-08,BF,-16,-9,-7,-28,-5,11
2020-05-08,BG,-30,-6,11,-35,-33,10
2020-05-08,BH,-46,-21,-51,-40,-21,18
2020-05-08,BJ,-13,-2,0,-24,-9,9
2020-05-08,BO,-78,-61,-69,-75,-67,37
2020-05-08,BR,-46,7,-43,-43,-28,16
2020-05-08,BS,-35,8,-13,-73,-46,22
2020-05-08,BW,-54,-38,-17,-72,-51,37
2020-05-08,BY,-10,9,42,-12,-20,5
2020-05-08,BZ,-45,-24,-36,-58,-44,21
2020-05-08,CA,-45,-11,9,-62,-53,22
2020-05-08,CA_AB,-40,-2,-1,-61,-47,20
2020-05-08,CA_BC,-37,-1,118,-51,-48,16
2020-05-08,CA_MB,-28,0,20,-53,-42,17
2020-05-08,CA_NB,-31,-11,18,-46,-47,18
2020-05-08,CA_NL,-34,-7,11,-61,-35,18
2020-05-08,CA_NS,-38,-13,46,-60,-52,20
2020-05-08,CA_NT,,,,-31,-39,
2020-05-08,CA_NU,,,,,-23,
2020-05-08,CA_ON,-51,-16,-21,-65,-58,25
2020-05-08,CA_PE,-36,-6,,,-45,17
2020-05-08,CA_QC,-49,-18,-13,-65,-53,24
2020-05-08,CA_SK,-35,-5,9,-50,-43,16
2020-05-08,CA_YT,,,,,-34,
2020-05-08,CH,-54,2,58,-38,-34,16
2020-05-08,CH_AG,-43,9,91,-32,-28,15
2020-05-08,CH_AI,,,,,-17,
2020-05-08,CH_AR,,,,-16,-22,
2020-05-08,CH_BL,-34,20,,-26,-30,15
2020-05-08,CH_FR,-53,4,74,-36,-33,17
2020-05-08,CH_GE,-64,-11,38,-62,-50,23
2020-05-08,CH_GL,,,,2,-16,
2020-05-08,CH_GR,-69,-10,-14,-53,-31,10
2020-05-08,CH_JU,-59,0,,-26,-34,
2020-05-08,CH_LU,-54,6,17,-32,-26,14
2020-05-08,CH_NE,-53,-4,,-26,-40,17
2020-05-08,CH_NW,,,,-34,-25,
2020-05-08,CH_OW,,,,-29,-25,
2020-05-08,CH_SG,-46,7,137,-22,-25,13
2020-05-08,CH_SH,,,,-33,-31,
2020-05-08,CH_SO,-47,13,,-33,-28,14
2020-05-08,CH_SZ,-34,15,,-19,-31,14
2020-05-08,CH_TG,-42,12,89,-22,-21,12
2020-05-08,CH_TI,-58,-1,24,-36,-35,17
2020-05-08,CH_UR,,,,-38,-23,
2020-05-08,CH_VD,-55,-7,72,-41,-43,20
2020-05-08,CH_VS,-59,-7,-8,-41,-32,13
2020-05-08,CI,-23,-8,-17,-26,-17,16
2020-05-08,CL,-56,-30,-57,-54,-40,24
2020-05-08,CL_AI,-51,-24,-58,-71,-19,17
2020-05-08,CL_AN,-68,-59,-72,-71,-44,27
2020-05-08,CL_AP,-73,-52,-77,-66,-46,25
2020-05-08,CL_AT,-42,-26,-51,-62,-21,20
2020-05-08,CL_CO,-57,-35,-70,-61,-29,20
2020-05-08,CL_LI,-39,-24,-46,-39,-23,20
2020-05-08,CL_LL,-53,-39,-64,-57,-28,22
2020-05-08,CL_LR,-59,-36,-68,-62,-31,23
2020-05-08,CL_ML,-43,-26,-45,-39,-20,19
2020-05-08,CL_NB,-46,-33,-43,-69,-50,15
2020-05-08,CL_TA,-60,-33,-60,-42,-31,22
2020-05-08,CL_VS,-56,-37,-63,-52,-33,21
2020-05-08,CM,-16,-10,-16,-15,-13,11
2020-05-08,CO,-67,-39,-57,-64,-51,29
2020-05-08,CO_AMA,,,-63,,-48,
2020-05-08,CO_ANT,-65,-40,-54,-64,-49,28
2020-05-08,CO_ARA,-51,-11,-44,-43,-31,
2020-05-08,CO_CAL,-69,-46,-55,-83,-47,27
2020-05-08,CO_CAS,-65,-44,-48,-59,-34,26
2020-05-08,CO_CAU,-61,-37,-50,-54,-39,23
2020-05-08,CO_CAU,-63,-37,-57,-57,-49,26
2020-05-08,CO_CES,-66,-41,-51,-75,-40,23
2020-05-08,CO_CUN,-62,-37,-52,-59,-44,31
2020-05-08,CO_GUV,,,-51,,-23,
2020-05-08,CO_HUI,-63,-41,-59,,-42,24
2020-05-08,CO_LAG,-60,-32,-54,-67,-34,21
2020-05-08,CO_MAG,-68,-45,-69,-80,-45,21
2020-05-08,CO_MET,-71,-53,-58,-50,-46,29
2020-05-08,CO_PUT,-57,,-39,-65,-22,20
2020-05-08,CO_RIS,-67,-35,-63,-74,-51,27
2020-05-08,CO_SAN,-64,-36,-55,-61,-49,25
2020-05-08,CO_SUC,-64,-31,-51,-86,-29,20
2020-05-08,CO_TOL,-66,-39,-51,-81,-45,24
2020-05-08,CO_VAC,-63,-37,-57,-57,-49,26
2020-05-08,CO_VID,,,-25,,,
2020-05-08,CR,-41,-21,-46,-45,-31,18
2020-05-08,CV,-53,-36,-48,-71,-50,23
2020-05-08,CZ,-68,-77,95,-46,-75,20
2020-05-08,DE,-36,-5,60,-37,-31,11
2020-05-08,DE_BB,-15,7,100,-22,-32,11
2020-05-08,DE_BE,-77,-86,59,-57,-74,20
2020-05-08,DE_BW,-37,-3,40,-37,-31,12
2020-05-08,DE_BY,-40,-2,40,-41,-31,12
2020-05-08,DE_HB,-41,-6,75,-41,-30,11
2020-05-08,DE_HE,-36,-4,64,-49,-32,12
2020-05-08,DE_HH,-47,-3,108,-42,-38,13
2020-05-08,DE_MV,-29,-5,43,-24,-17,6
2020-05-08,DE_NI,-33,-3,66,-30,-30,11
2020-05-08,DE_NW,-33,0,76,-37,-30,11
2020-05-08,DE_RP,-29,0,44,-42,-27,11
2020-05-08,DE_SH,-33,-1,118,-27,-28,10
2020-05-08,DE_SL,-34,-5,54,-44,-30,11
2020-05-08,DE_SN,-29,-1,66,-24,-19,7
2020-05-08,DE_ST,-24,-3,48,-25,-15,6
2020-05-08,DE_TH,-26,-3,61,-18,-20,7
2020-05-08,DK,-56,-30,226,-51,-78,19
2020-05-08,DO,-63,-41,-54,-74,-60,29
2020-05-08,EC,-67,-46,-62,-68,-66,35
2020-05-08,EE,-28,-2,45,-28,-40,11
2020-05-08,EG,-51,1,-37,-44,-15,11
2020-05-08,ES,-78,-34,-37,-64,-57,27
2020-05-08,ES_AN,-77,-39,-42,-68,-55,25
2020-05-08,ES_AS,-81,-34,-48,-56,-55,26
2020-05-08,ES_CB,-79,-34,-27,-61,-53,26
2020-05-08,ES_CE,-85,-44,-57,,-54,
2020-05-08,ES_CM,-78,-39,-43,-68,-52,25
2020-05-08,ES_CN,-81,-41,-64,-69,-58,26
2020-05-08,ES_CT,-77,-29,-31,-61,-59,29
2020-05-08,ES_EX,-78,-38,-35,-58,-50,21
2020-05-08,ES_GA,-77,-30,-33,-64,-53,27
2020-05-08,ES_IB,-74,-31,-32,-66,-51,24
2020-05-08,ES_MC,-76,-30,-42,-54,-47,23
2020-05-08,ES_MD,-83,-34,-36,-69,-68,33
2020-05-08,ES_ML,-79,-40,-49,-77,-54,
2020-05-08,ES_NC,-76,-25,-28,-69,-51,25
2020-05-08,ES_PV,-79,-26,-27,-55,-54,27
2020-05-08,ES_RI,-78,-35,-37,-67,-50,24
2020-05-08,ES_VC,-78,-36,-40,-65,-54,26
2020-05-08,FI,-33,-3,89,-50,-44,12
2020-05-08,FJ,-22,-10,-15,-26,-13,18
2020-05-08,FR,-83,-58,-57,-80,-82,38
2020-05-08,FR_ARA,-83,-58,-55,-82,-81,38
2020-05-08,FR_BFC,-84,-66,-40,-81,-79,35
2020-05-08,FR_BRE,-85,-71,-43,-82,-82,38
2020-05-08,FR_COR,-81,-55,-49,-76,-72,28
2020-05-08,FR_CVL,-82,-63,-60,-84,-83,37
2020-05-08,FR_GES,-87,-73,-49,-82,-79,35
2020-05-08,FR_HDF,-81,-55,-49,-82,-80,35
2020-05-08,FR_IDF,-83,-40,-75,-81,-86,41
2020-05-08,FR_NAQ,-83,-64,-51,-81,-80,37
2020-05-08,FR_NOR,-84,-62,-49,-87,-81,37
2020-05-08,FR_OCC,-81,-58,-50,-80,-80,35
2020-05-08,FR_PAC,-79,-50,-52,-76,-78,33
2020-05-08,FR_PDL,-86,-72,-58,-86,-85,41
2020-05-08,GA,-29,-18,-19,-38,-24,23
2020-05-08,GB,-75,-28,14,-68,-77,30
2020-05-08,GE,-62,-35,-28,-56,-53,20
2020-05-08,GH,-23,-13,-19,-26,-16,16
2020-05-08,GR,-49,9,39,-40,-36,15
2020-05-08,GT,-50,-33,-42,-65,-38,25
2020-05-08,GW,,,-23,,-28,
2020-05-08,HK,-17,2,-15,-25,-12,13
2020-05-08,HN,-69,-46,-49,-69,-54,25
2020-05-08,HR,-43,-6,28,-51,-37,12
2020-05-08,HT,-28,-22,-14,-41,-27,10
2020-05-08,HU,-28,-3,22,-41,-38,14
2020-05-08,ID,-44,-19,-41,-59,-35,19
2020-05-08,ID_AC,-38,-23,-38,-61,-31,15
2020-05-08,ID_BA,-47,-35,-64,-81,-40,20
2020-05-08,ID_BB,-42,-20,-39,-75,-25,16
2020-05-08,ID_BE,-27,-13,-39,-60,-27,14
2020-05-08,ID_BT,-40,-18,-33,-67,-37,23
2020-05-08,ID_GO,-46,-30,-23,-64,-34,21
2020-05-08,ID_JA,-35,-19,-27,-62,-29,15
2020-05-08,ID_JB,-60,-15,-34,-57,-39,22
2020-05-08,ID_JI,-34,-17,-41,-61,-32,19
2020-05-08,ID_JK,-56,-24,-94,-65,-48,26
2020-05-08,ID_JT,-28,-12,-36,-56,-30,17
2020-05-08,ID_KB,-51,-30,-42,-60,-27,16
2020-05-08,ID_KI,-36,-13,-26,-60,-27,15
2020-05-08,ID_KR,-38,-17,-36,-72,-25,18
2020-05-08,ID_KS,-40,-22,-42,-62,-29,16
2020-05-08,ID_KT,-37,-20,-37,-52,-25,12
2020-05-08,ID_KU,-39,-15,-33,-51,-24,13
2020-05-08,ID_LA,-28,-6,-28,-47,-31,14
2020-05-08,ID_MA,-39,-25,-22,-64,-31,15
2020-05-08,ID_MU,-35,-3,-22,-49,-23,14
2020-05-08,ID_NB,-38,-21,-45,-65,-28,16
2020-05-08,ID_NT,-30,-14,-16,-56,-19,12
2020-05-08,ID_PA,-42,-28,-31,-53,-26,16
2020-05-08,ID_PB,-33,-18,-37,-66,-27,16
2020-05-08,ID_RI,-35,-19,-17,-55,-25,14
2020-05-08,ID_SA,-41,-17,-29,-64,-29,16
2020-05-08,ID_SB,-41,-17,-45,-60,-36,18
2020-05-08,ID_SN,-48,-22,-30,-70,-37,19
2020-05-08,ID_SR,-31,-17,-53,-65,-26,15
2020-05-08,ID_SS,-44,-29,-29,-61,-30,17
2020-05-08,ID_ST,-34,-14,-11,-59,-21,14
2020-05-08,ID_SU,-37,-19,-39,-54,-28,15
2020-05-08,IE,-70,-11,21,-61,-61,29
2020-05-08,IL,-43,-8,42,-26,-34,9
2020-05-08,IN,-79,-28,-59,-56,-52,26
2020-05-08,IN_AN,-83,,-69,-74,-35,25
2020-05-08,IN_AP,-79,-27,-58,-49,-42,25
2020-05-08,IN_AR,-60,-9,-10,-46,-10,8
2020-05-08,IN_AS,-73,-21,-21,-48,-24,15
2020-05-08,IN_BR,-73,-2,-9,-49,-27,11
2020-05-08,IN_CH,-85,-61,-97,-75,-61,31
2020-05-08,IN_CT,-69,2,-56,-51,-24,15
2020-05-08,IN_DD,-74,-32,-84,-43,-28,22
2020-05-08,IN_DL,-83,-52,-95,-76,-72,32
2020-05-08,IN_DN,-64,29,-62,-69,-23,20
2020-05-08,IN_GA,-70,-29,-73,-43,-32,19
2020-05-08,IN_GJ,-84,-46,-68,-58,-60,31
2020-05-08,IN_HP,-67,-19,-36,-24,-28,13
2020-05-08,IN_HR,-75,-27,-87,-63,-53,27
2020-05-08,IN_JH,-78,-32,-45,-56,-37,20
2020-05-08,IN_JK,-34,65,61,67,13,25
2020-05-08,IN_KA,-74,-18,-69,-45,-53,25
2020-05-08,IN_KL,-76,-8,-10,-38,-38,23
2020-05-08,IN_LD,,,34,,-4,
2020-05-08,IN_MH,-82,-37,-72,-68,-67,34
2020-05-08,IN_ML,-76,-54,-21,-32,-23,17
2020-05-08,IN_MN,-77,-22,-13,-18,-26,10
2020-05-08,IN_MP,-79,-34,-68,-56,-48,24
2020-05-08,IN_MZ,-77,-11,-13,-9,-29,8
2020-05-08,IN_NL,-63,-22,-56,-41,-20,10
2020-05-08,IN_OR,-75,-26,-35,-52,-30,17
2020-05-08,IN_PB,-77,-32,-73,-61,-49,22
2020-05-08,IN_PY,-73,-20,-75,-39,-35,30
2020-05-08,IN_RJ,-77,-21,-75,-56,-44,21
2020-05-08,IN_SK,-65,-27,-43,-58,-14,10
2020-05-08,IN_TG,-83,-30,-65,-55,-59,29
2020-05-08,IN_TN,-79,-27,-40,-50,-55,29
2020-05-08,IN_TR,-74,-18,-12,-50,-28,15
2020-05-08,IN_UP,-76,-20,-53,-61,-46,21
2020-05-08,IN_UT,-67,-14,-55,-46,-31,19
2020-05-08,IN_WB,-83,-32,-52,-66,-55,25
2020-05-08,IQ,-42,-13,-30,-36,-5,12
2020-05-08,IT,-60,-23,-29,-58,-45,21
2020-05-08,IT_25,-65,-28,-20,-65,-48,24
2020-05-08,IT_34,-60,-16,-34,-58,-39,20
2020-05-08,IT_42,-55,-20,-12,-51,-45,21
2020-05-08,IT_45,-60,-20,-24,-57,-41,21
2020-05-08,IT_52,-60,-27,-23,-53,-43,21
2020-05-08,IT_55,-59,-25,-26,-42,-40,19
2020-05-08,IT_57,-58,-23,-26,-46,-42,21
2020-05-08,IT_62,-62,-23,-40,-65,-52,24
2020-05-08,IT_65,-58,-22,-25,-57,-44,20
2020-05-08,IT_67,-56,-25,-31,-49,-44,17
2020-05-08,IT_72,-59,-19,-40,-56,-46,19
2020-05-08,IT_75,-54,-20,-29,-63,-44,17
2020-05-08,IT_77,-57,-21,-31,-52,-45,18
2020-05-08,IT_78,-58,-25,-26,-60,-46,18
2020-05-08,IT_82,-56,-21,-30,-60,-46,17
2020-05-08,IT_88,-63,-25,-26,-52,-43,17
2020-05-08,JM,-43,-29,-50,-41,-39,25
2020-05-08,JO,-91,-84,-75,-93,-60,22
2020-05-08,JP,-34,0,6,-45,-27,16
2020-05-08,JP_01,-30,1,23,-43,-19,10
2020-05-08,JP_02,-19,-2,15,-32,-10,7
2020-05-08,JP_03,-18,-2,17,-35,-11,8
2020-05-08,JP_04,-29,-2,16,-50,-21,14
2020-05-08,JP_05,-19,-4,54,-36,-11,8
2020-05-08,JP_06,-23,-3,33,-46,-18,11
2020-05-08,JP_07,-23,-2,18,-47,-18,12
2020-05-08,JP_08,-25,-2,10,-49,-23,15
2020-05-08,JP_09,-24,-1,16,-49,-24,15
2020-05-08,JP_10,-25,-2,21,-46,-24,15
2020-05-08,JP_11,-28,4,18,-46,-30,19
2020-05-08,JP_12,-35,0,27,-48,-31,18
2020-05-08,JP_13,-55,-2,-6,-54,-43,25
2020-05-08,JP_14,-39,3,23,-47,-38,22
2020-05-08,JP_15,-20,2,29,-46,-16,10
2020-05-08,JP_16,-29,-1,21,-42,-19,13
2020-05-08,JP_17,-32,-3,17,-55,-22,14
2020-05-08,JP_18,-28,2,13,-36,-18,12
2020-05-08,JP_19,-27,-5,-12,-50,-20,13
2020-05-08,JP_20,-28,-1,5,-51,-18,12
2020-05-08,JP_21,-29,-1,-7,-46,-25,15
2020-05-08,JP_22,-24,0,3,-49,-28,15
2020-05-08,JP_23,-27,1,24,-49,-35,19
2020-05-08,JP_24,-24,-3,-2,-49,-25,14
2020-05-08,JP_25,-28,2,7,-50,-25,15
2020-05-08,JP_26,-38,1,0,-49,-26,15
2020-05-08,JP_27,-44,0,4,-45,-27,16
2020-05-08,JP_29,-28,0,-6,-39,-22,13
2020-05-08,JP_30,-24,-2,-2,-42,-16,10
2020-05-08,JP_31,-22,1,10,-35,-11,8
2020-05-08,JP_32,-25,-3,3,-35,-13,10
2020-05-08,JP_33,-24,0,6,-45,-15,11
2020-05-08,JP_34,-30,0,7,-46,-22,14
2020-05-08,JP_35,-21,0,-4,-41,-16,11
2020-05-08,JP_36,-27,-4,-1,-44,-13,9
2020-05-08,JP_37,-26,-2,-7,-46,-14,11
2020-05-08,JP_38,-27,-3,6,-40,-13,9
2020-05-08,JP_40,-33,-2,7,-51,-24,15
2020-05-08,JP_41,-23,-3,-10,-46,-16,11
2020-05-08,JP_42,-24,-2,-12,-38,-12,9
2020-05-08,JP_43,-27,-1,-2,-39,-17,11
2020-05-08,JP_45,-23,0,-12,-38,-12,9
2020-05-08,JP_46,-21,-1,-8,-43,-9,8
2020-05-08,JP_47,-36,-9,-44,-59,-23,15
2020-05-08,KE,-40,-25,-26,-34,-30,24
2020-05-08,KG,-59,-44,-26,-55,-51,16
2020-05-08,KH,-26,-16,-18,-48,-20,10
2020-05-08,KR,-5,8,19,-1,-1,3
2020-05-08,KW,-67,-40,-64,-66,-44,25
2020-05-08,KZ,-41,-20,-7,-32,-58,17
2020-05-08,LA,-32,-14,-10,-45,-14,10
2020-05-08,LB,-36,-5,-1,-57,-36,11
2020-05-08,LI,,,,-19,-28,
2020-05-08,LK,-83,-82,-51,-78,-72,45
2020-05-08,LT,-35,0,92,-35,-39,12
2020-05-08,LU,-61,-16,0,-54,-56,27
2020-05-08,LV,-16,2,40,-29,-34,10
2020-05-08,LY,-13,19,-3,-17,10,9
2020-05-08,MD,-36,-21,-10,-45,-40,15
2020-05-08,MK,-43,-11,13,-45,-31,14
2020-05-08,ML,-21,-18,-6,-37,-8,12
2020-05-08,MM,-48,-31,-19,-43,-26,18
2020-05-08,MN,5,31,12,10,4,1
2020-05-08,MT,-48,-6,-3,-33,-47,23
2020-05-08,MU,-77,-58,-71,-81,-71,34
2020-05-08,MX,-57,-22,-51,-61,-46,24
2020-05-08,MX_AGU,-56,-16,-41,-68,-45,25
2020-05-08,MX_BCN,-52,-9,-31,-58,-43,22
2020-05-08,MX_BCS,-66,-31,-63,-73,-51,27
2020-05-08,MX_CAM,-63,-27,-60,-62,-47,25
2020-05-08,MX_CHH,-54,-12,-40,-57,-47,24
2020-05-08,MX_CHP,-55,-22,-45,-58,-38,18
2020-05-08,MX_CMX,-70,-36,-65,-67,-61,32
2020-05-08,MX_COA,-50,-10,-48,-51,-44,22
2020-05-08,MX_COL,-50,-15,-34,-54,-31,18
2020-05-08,MX_DUR,-48,-16,-44,-54,-39,19
2020-05-08,MX_GRO,-62,-30,-57,-65,-45,21
2020-05-08,MX_GUA,-50,-13,-50,-48,-39,21
2020-05-08,MX_HID,-53,-25,-46,-59,-43,24
2020-05-08,MX_JAL,-48,-12,-40,-55,-38,20
2020-05-08,MX_MEX,-53,-20,-41,-59,-49,25
2020-05-08,MX_MIC,-48,-16,-32,-48,-32,16
2020-05-08,MX_MOR,-59,-26,-53,-58,-42,23
2020-05-08,MX_NAY,-61,-29,-59,-51,-41,21
2020-05-08,MX_OAX,-55,-26,-56,-52,-38,19
2020-05-08,MX_PUE,-55,-18,-46,-46,-46,22
2020-05-08,MX_QUE,-59,-19,-52,-45,-47,27
2020-05-08,MX_ROO,-76,-43,-73,-87,-61,34
2020-05-08,MX_SIN,-60,-25,-50,-66,-47,25
2020-05-08,MX_SON,-53,-16,-41,-55,-45,22
2020-05-08,MX_TAB,-69,-33,-57,-65,-55,26
2020-05-08,MX_TAM,-47,-8,-42,-53,-39,19
2020-05-08,MX_TLA,-44,-16,-39,-49,-41,21
2020-05-08,MX_VER,-53,-17,-47,-53,-39,18
2020-05-08,MX_ZAC,-56,-25,-54,-57,-42,20
2020-05-08,MY,-65,-19,-53,-62,-39,28
2020-05-08,MZ,-23,-6,-27,-19,-5,11
2020-05-08,NE,-21,-9,-24,-38,-10,14
2020-05-08,NG,-42,-32,-42,-33,-34,25
2020-05-08,NI,-29,-14,-19,-26,-9,10
2020-05-08,NL,-31,0,86,-51,-39,13
2020-05-08,NO,-14,4,64,-33,-32,10
2020-05-08,NO_03,-28,4,86,-43,-49,16
2020-05-08,NO_11,-14,1,95,-33,-30,10
2020-05-08,NO_15,-10,1,45,-17,-27,10
2020-05-08,NO_18,-10,0,46,-41,-23,7
2020-05-08,NO_30,-3,11,125,-41,-33,10
2020-05-08,NO_34,-12,-5,45,-27,-26,8
2020-05-08,NO_38,-1,12,106,-16,-28,7
2020-05-08,NO_42,-7,10,96,-4,-30,8
2020-05-08,NO_46,-18,3,30,-25,-30,11
2020-05-08,NO_50,-19,3,23,-43,-34,13
2020-05-08,NO_54,-20,2,-11,-43,-26,8
2020-05-08,NP,-68,-50,-41,-57,-54,21
2020-05-08,NZ,-70,-21,-51,-70,-40,24
2020-05-08,OM,-58,-45,-62,-70,-31,19
2020-05-08,PA,-73,-44,-65,-70,-66,39
2020-05-08,PE,-83,-54,-67,-76,-68,38
2020-05-08,PE_AMA,,,-59,-82,-39,
2020-05-08,PE_ANC,-85,-55,-56,-81,-58,31
2020-05-08,PE_ARE,-85,-61,-61,-74,-65,38
2020-05-08,PE_AYA,-78,-55,-63,-85,-51,33
2020-05-08,PE_CAJ,-79,-50,-60,-78,-53,31
2020-05-08,PE_HUV,,,-47,-72,-44,
2020-05-08,PE_ICA,-80,-50,-66,-84,-54,32
2020-05-08,PE_LAL,-83,-48,-63,-71,-61,33
2020-05-08,PE_LAM,-89,-68,-65,-84,-67,35
2020-05-08,PE_LOR,-82,-43,-59,-62,-58,32
2020-05-08,PE_MDD,-82,-51,-60,-60,-40,
2020-05-08,PE_MOQ,-76,-64,-70,-87,-54,38
2020-05-08,PE_PAS,,,-53,,-42,
2020-05-08,PE_PIU,-83,-62,-62,-80,-61,33
2020-05-08,PE_PUN,-76,-55,-54,-73,-51,33
2020-05-08,PE_TAC,-79,-55,-69,-78,-60,36
2020-05-08,PE_TUM,-78,-40,-65,-77,-52,
2020-05-08,PE_UCA,-76,-41,-56,-70,-59,33
2020-05-08,PG,3,23,-9,-20,22,4
2020-05-08,PH,-80,-47,-56,-78,-65,36
2020-05-08,PK,-56,-39,-33,-49,-41,19
2020-05-08,PL,-30,-6,35,-44,-31,11
2020-05-08,PR,-47,-17,-44,-65,-44,23
2020-05-08,PT,-58,-19,-29,-62,-49,27
2020-05-08,PT_20,-59,-24,-31,-75,-50,24
2020-05-08,PT_30,-65,-35,-53,-52,-54,28
2020-05-08,PY,-44,-27,-46,-56,-23,20
2020-05-08,QA,-67,-37,-65,-63,-36,20
2020-05-08,RE,-92,-88,,-88,-64,
2020-05-08,RO,-52,-22,-35,-53,-31,14
2020-05-08,RS,-22,-5,14,-41,-40,9
2020-05-08,RW,-37,-28,-12,-42,-32,18
2020-05-08,SA,-63,-35,-76,-82,-35,21
2020-05-08,SE,-14,-1,84,-31,-25,8
2020-05-08,SG,-67,-19,-68,-66,-66,48
2020-05-08,SI,-28,-15,43,-40,-35,13
2020-05-08,SK,-75,-83,137,-63,-74,22
2020-05-08,SN,-43,-27,-29,-54,-32,19
2020-05-08,SV,-84,-68,-74,-79,-67,37
2020-05-08,TG,-30,-15,-12,-34,-11,18
2020-05-08,TH,-40,-1,-37,-47,-25,16
2020-05-08,TJ,-45,-36,-33,-48,-39,17
2020-05-08,TR,-49,17,-23,-50,-40,19
2020-05-08,TT,-57,-12,-43,-71,-52,26
2020-05-08,TW,-5,9,-3,-9,4,2
2020-05-08,TZ,-28,-12,-16,-22,-21,12
2020-05-08,UG,-64,-47,-30,-69,-45,28
2020-05-08,US,-32,-5,-2,-43,-43,18
2020-05-08,US_AK,-13,5,80,-34,-32,12
2020-05-08,US_AL,-22,1,-1,-17,-35,15
2020-05-08,US_AR,-10,11,56,-14,-32,11
2020-05-08,US_AZ,-30,-3,-13,-33,-42,16
2020-05-08,US_CA,-46,-5,-18,-46,-46,20
2020-05-08,US_CO,-30,-3,29,-43,-45,17
2020-05-08,US_CT,-37,-10,-6,-51,-47,22
2020-05-08,US_DC,-63,-27,-67,-74,-66,28
2020-05-08,US_DE,-33,-11,-22,-47,-45,20
2020-05-08,US_FL,-33,-9,-20,-48,-40,17
2020-05-08,US_GA,-23,-4,1,-43,-41,16
2020-05-08,US_HI,-46,-20,-52,-63,-42,21
2020-05-08,US_IA,-21,17,104,-9,-36,13
2020-05-08,US_ID,-17,12,133,-10,-35,10
2020-05-08,US_IL,-36,-3,-2,-45,-47,20
2020-05-08,US_IN,-25,-1,32,-18,-40,17
2020-05-08,US_KS,-17,2,116,-7,-35,11
2020-05-08,US_KY,-30,-3,2,-29,-42,18
2020-05-08,US_LA,-32,-6,-28,-39,-38,18
2020-05-08,US_MA,-42,-13,-3,-66,-54,24
2020-05-08,US_MD,-37,-14,-11,-51,-51,24
2020-05-08,US_ME,-29,-5,45,-38,-40,16
2020-05-08,US_MI,-40,-13,17,-42,-52,23
2020-05-08,US_MN,-31,2,65,-47,-46,19
2020-05-08,US_MO,-13,4,62,-19,-32,13
2020-05-08,US_MS,-20,-3,-12,-19,-34,15
2020-05-08,US_MT,-16,12,59,-12,-29,10
2020-05-08,US_NC,-25,-1,14,-38,-40,15
2020-05-08,US_ND,-19,-1,58,-18,-29,14
2020-05-08,US_NE,-18,10,74,-2,-36,14
2020-05-08,US_NH,-30,-4,43,-42,-43,20
2020-05-08,US_NJ,-53,-15,-22,-64,-54,27
2020-05-08,US_NM,-28,7,7,-21,-40,15
2020-05-08,US_NV,-37,-5,-32,-49,-49,19
2020-05-08,US_NY,-55,-14,-40,-65,-54,25
2020-05-08,US_OH,-32,-5,26,-25,-42,19
2020-05-08,US_OK,-10,6,36,-7,-34,12
2020-05-08,US_OR,-31,2,60,-34,-43,14
2020-05-08,US_PA,-40,-12,-23,-49,-46,21
2020-05-08,US_RI,-35,-10,7,-56,-46,21
2020-05-08,US_SC,-19,3,-3,-16,-36,13
2020-05-08,US_SD,-14,15,127,-7,-31,13
